datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-11T21:00:00.000000000,341.95,341.95,344.03885,344.03885,310.09871,374.99803
2022-07-11T22:00:00.000000000,335.5,335.5,341.56441,341.56441,307.81273,365.56955
2022-07-11T23:00:00.000000000,332.05,332.05,340.90438,340.90438,303.94976,354.28714
2022-07-12T00:00:00.000000000,330.0,330.0,313.97556,313.97556,277.44542,328.58247
2022-07-12T01:00:00.000000000,336.36,336.36,315.19306,315.19306,311.17613,364.84738
2022-07-12T02:00:00.000000000,354.13,354.13,311.31281,311.31281,306.66818,359.85527
2022-07-12T03:00:00.000000000,346.75,346.75,303.43388,303.43388,296.08876,370.28396
2022-07-12T04:00:00.000000000,327.8,327.8,292.75191,292.75191,285.75496,369.018
2022-07-12T05:00:00.000000000,317.88,317.88,282.05508,282.05508,271.72447,333.7053
2022-07-12T06:00:00.000000000,312.38,312.38,274.89859,274.89859,266.10999,341.20762
2022-07-12T07:00:00.000000000,308.08,308.08,272.09657,272.09657,262.75608,331.2612
2022-07-12T08:00:00.000000000,309.95,309.95,273.24127,273.24127,264.44687,334.62028
2022-07-12T09:00:00.000000000,322.23,322.23,277.74255,277.74255,273.18502,326.85912
2022-07-12T10:00:00.000000000,334.78,334.78,285.76992,285.76992,283.68156,367.64006
2022-07-12T11:00:00.000000000,339.84,339.84,296.68762,296.68762,295.61967,379.19356
2022-07-12T12:00:00.000000000,349.38,349.38,307.1218,307.1218,298.36269,366.78698
2022-07-12T13:00:00.000000000,343.79,343.79,314.70178,314.70178,308.00016,381.52354
2022-07-12T14:00:00.000000000,320.13,320.13,319.29073,319.29073,314.82155,368.37071
2022-07-12T15:00:00.000000000,308.2,308.2,321.90356,321.90356,290.74147,354.96281
2022-07-12T16:00:00.000000000,316.11,316.11,320.91143,320.91143,284.50863,335.18709
2022-07-12T17:00:00.000000000,310.36,310.36,318.15541,318.15541,282.5135,332.45554
2022-07-12T18:00:00.000000000,311.89,311.89,314.39102,314.39102,279.40899,328.7242
2022-07-12T19:00:00.000000000,322.21,322.21,310.87257,310.87257,274.45651,325.16243
2022-07-12T20:00:00.000000000,328.57,328.57,309.08267,309.08267,303.47996,356.36903
2022-07-12T21:00:00.000000000,330.62,330.62,309.7296,309.7296,305.05202,358.4328
2022-07-12T22:00:00.000000000,327.97,327.97,313.06506,313.06506,308.37894,360.33016
2022-07-12T23:00:00.000000000,326.54,326.54,318.64264,318.64264,311.83971,364.63743
2022-07-13T00:00:00.000000000,324.33,324.33,296.0774,296.0774,291.52919,344.88344
2022-07-13T01:00:00.000000000,333.26,333.26,305.01177,305.01177,298.43983,351.28347
2022-07-13T02:00:00.000000000,353.93,353.93,312.34956,312.34956,307.32446,360.09754
2022-07-13T03:00:00.000000000,360.27,360.27,317.61144,317.61144,320.81745,402.26133
2022-07-13T04:00:00.000000000,354.73,354.73,322.5413,322.5413,317.62345,399.71903
2022-07-13T05:00:00.000000000,351.64,351.64,327.96327,327.96327,322.72046,375.64743
2022-07-13T06:00:00.000000000,353.86,353.86,333.32386,333.32386,327.81079,381.88986
2022-07-13T07:00:00.000000000,357.45,357.45,337.18971,337.18971,332.15916,386.10886
2022-07-13T08:00:00.000000000,361.4,361.4,339.1825,339.1825,333.81495,386.66086
2022-07-13T09:00:00.000000000,369.91,369.91,341.68041,341.68041,336.14912,387.91879
2022-07-13T10:00:00.000000000,379.5,379.5,346.1681,346.1681,340.2657,393.37791
2022-07-13T11:00:00.000000000,383.16,383.16,352.91834,352.91834,345.21707,398.25242
2022-07-13T12:00:00.000000000,386.2,386.2,359.65567,359.65567,354.23052,406.70396
2022-07-13T13:00:00.000000000,380.27,380.27,363.91543,363.91543,357.10174,410.14678
2022-07-13T14:00:00.000000000,357.75,357.75,363.68675,363.68675,357.78771,411.19997
2022-07-13T15:00:00.000000000,345.08,345.08,361.43436,361.43436,323.68766,374.29443
2022-07-13T16:00:00.000000000,348.55,348.55,357.60361,357.60361,321.58353,371.58502
2022-07-13T17:00:00.000000000,353.55,353.55,353.20889,353.20889,316.6441,366.51038
2022-07-13T18:00:00.000000000,357.22,357.22,348.2981,348.2981,316.80131,382.2835
2022-07-13T19:00:00.000000000,351.87,351.87,343.43899,343.43899,337.92337,390.04657
2022-07-13T20:00:00.000000000,348.48,348.48,338.35546,338.35546,333.32249,386.69283
2022-07-13T21:00:00.000000000,348.41,348.41,334.62617,334.62617,328.68966,380.36563
2022-07-13T22:00:00.000000000,344.17,344.17,333.58677,333.58677,327.31547,378.92179
2022-07-13T23:00:00.000000000,345.79,345.79,334.94045,334.94045,329.47353,381.48336
2022-07-14T00:00:00.000000000,349.04,349.04,317.26305,317.26305,311.55986,363.65882
2022-07-14T01:00:00.000000000,351.77,351.77,324.55568,324.55568,317.9766,371.50008
2022-07-14T02:00:00.000000000,363.34,363.34,330.79023,330.79023,325.38964,379.13261
2022-07-14T03:00:00.000000000,358.4,358.4,335.70565,335.70567,328.86206,380.19943
2022-07-14T04:00:00.000000000,339.73,339.73,340.36829,340.36829,333.08779,384.20997
2022-07-14T05:00:00.000000000,337.06,337.06,345.37861,345.37863,307.50527,358.57523
2022-07-14T06:00:00.000000000,336.92,336.92,350.05816,350.05816,316.03613,364.39635
2022-07-14T07:00:00.000000000,343.99,343.99,352.55034,352.55034,317.30988,366.85384
2022-07-14T08:00:00.000000000,345.35,345.35,353.01947,353.01947,316.62177,366.8236
2022-07-14T09:00:00.000000000,347.08,347.08,353.8697,353.86968,316.03161,366.79126
2022-07-14T10:00:00.000000000,347.74,347.74,356.53584,356.53584,319.6853,369.73681
2022-07-14T11:00:00.000000000,352.29,352.29,361.86405,361.86405,325.8801,375.27129
2022-07-14T12:00:00.000000000,352.6,352.6,367.74391,367.74389,331.57009,381.76398
2022-07-14T13:00:00.000000000,346.79,346.79,371.81827,371.81827,337.50978,386.92267
2022-07-14T14:00:00.000000000,330.12,330.12,372.32937,372.32935,332.54899,384.56041
2022-07-14T15:00:00.000000000,322.02,322.02,371.15828,371.15828,283.17941,357.69641
2022-07-14T16:00:00.000000000,327.79,327.79,368.20426,368.20426,282.15813,356.44505
2022-07-14T17:00:00.000000000,336.7,336.7,364.26717,364.26717,276.52155,350.51342
