index,time,pdu,measured_power_util
16740,1005000000000,pdu10,0.754
16741,1005000000000,pdu7,0.713
16742,1005000000000,pdu8,0.718
16743,1005000000000,pdu6,0.73
16744,1005000000000,pdu9,0.749
16745,1005300000000,pdu10,0.759
16746,1005300000000,pdu7,0.717
16747,1005300000000,pdu8,0.722
16748,1005300000000,pdu6,0.734
16749,1005300000000,pdu9,0.754
16750,1005600000000,pdu10,0.762
16751,1005600000000,pdu7,0.72
16752,1005600000000,pdu8,0.722
16753,1005600000000,pdu6,0.737
16754,1005600000000,pdu9,0.755
16755,1005900000000,pdu10,0.762
16756,1005900000000,pdu7,0.719
16757,1005900000000,pdu8,0.722
16758,1005900000000,pdu6,0.735
16759,1005900000000,pdu9,0.755
16760,1006200000000,pdu10,0.755
16761,1006200000000,pdu7,0.714
16762,1006200000000,pdu8,0.716
16763,1006200000000,pdu6,0.729
16764,1006200000000,pdu9,0.749
16765,1006500000000,pdu10,0.754
16766,1006500000000,pdu7,0.713
16767,1006500000000,pdu8,0.715
16768,1006500000000,pdu6,0.727
16769,1006500000000,pdu9,0.748
16770,1006800000000,pdu10,0.756
16771,1006800000000,pdu7,0.713
16772,1006800000000,pdu8,0.716
16773,1006800000000,pdu6,0.728
16774,1006800000000,pdu9,0.749
16775,1007100000000,pdu10,0.754
16776,1007100000000,pdu7,0.712
16777,1007100000000,pdu8,0.715
16778,1007100000000,pdu6,0.727
16779,1007100000000,pdu9,0.749
16780,1007400000000,pdu10,0.75
16781,1007400000000,pdu7,0.709
16782,1007400000000,pdu8,0.712
16783,1007400000000,pdu6,0.722
16784,1007400000000,pdu9,0.744
16785,1007700000000,pdu10,0.753
16786,1007700000000,pdu7,0.711
16787,1007700000000,pdu8,0.716
16788,1007700000000,pdu6,0.726
16789,1007700000000,pdu9,0.749
16790,1008000000000,pdu10,0.754
16791,1008000000000,pdu7,0.712
16792,1008000000000,pdu8,0.716
16793,1008000000000,pdu6,0.728
16794,1008000000000,pdu9,0.749
16795,1008300000000,pdu10,0.756
16796,1008300000000,pdu7,0.714
16797,1008300000000,pdu8,0.719
16798,1008300000000,pdu6,0.731
16799,1008300000000,pdu9,0.751
16800,1008600000000,pdu10,0.759
16801,1008600000000,pdu7,0.715
16802,1008600000000,pdu8,0.721
16803,1008600000000,pdu6,0.732
16804,1008600000000,pdu9,0.753
16805,1008900000000,pdu10,0.76
16806,1008900000000,pdu7,0.716
16807,1008900000000,pdu8,0.721
16808,1008900000000,pdu6,0.732
16809,1008900000000,pdu9,0.753
16810,1009200000000,pdu10,0.759
16811,1009200000000,pdu7,0.716
16812,1009200000000,pdu8,0.721
16813,1009200000000,pdu6,0.733
16814,1009200000000,pdu9,0.753
16815,1009500000000,pdu10,0.758
16816,1009500000000,pdu7,0.715
16817,1009500000000,pdu8,0.72
16818,1009500000000,pdu6,0.732
16819,1009500000000,pdu9,0.752
16820,1009800000000,pdu10,0.759
16821,1009800000000,pdu7,0.715
16822,1009800000000,pdu8,0.72
16823,1009800000000,pdu6,0.732
16824,1009800000000,pdu9,0.752
16825,1010100000000,pdu10,0.757
16826,1010100000000,pdu7,0.714
16827,1010100000000,pdu8,0.718
16828,1010100000000,pdu6,0.73
16829,1010100000000,pdu9,0.751
16830,1010400000000,pdu10,0.756
16831,1010400000000,pdu7,0.714
16832,1010400000000,pdu8,0.717
16833,1010400000000,pdu6,0.73
16834,1010400000000,pdu9,0.75
16835,1010700000000,pdu10,0.752
16836,1010700000000,pdu7,0.709
16837,1010700000000,pdu8,0.714
16838,1010700000000,pdu6,0.726
16839,1010700000000,pdu9,0.746
16840,1011000000000,pdu10,0.754
16841,1011000000000,pdu7,0.712
16842,1011000000000,pdu8,0.717
16843,1011000000000,pdu6,0.728
16844,1011000000000,pdu9,0.748
16845,1011300000000,pdu10,0.759
16846,1011300000000,pdu7,0.715
16847,1011300000000,pdu8,0.72
16848,1011300000000,pdu6,0.732
16849,1011300000000,pdu9,0.752
16850,1011600000000,pdu10,0.76
16851,1011600000000,pdu7,0.714
16852,1011600000000,pdu8,0.72
16853,1011600000000,pdu6,0.732
16854,1011600000000,pdu9,0.754
16855,1011900000000,pdu10,0.76
16856,1011900000000,pdu7,0.714
16857,1011900000000,pdu8,0.72
16858,1011900000000,pdu6,0.731
16859,1011900000000,pdu9,0.753
16860,1012200000000,pdu10,0.759
16861,1012200000000,pdu7,0.714
16862,1012200000000,pdu8,0.72
16863,1012200000000,pdu6,0.731
16864,1012200000000,pdu9,0.752
16865,1012500000000,pdu10,0.763
16866,1012500000000,pdu7,0.717
16867,1012500000000,pdu8,0.724
16868,1012500000000,pdu6,0.735
16869,1012500000000,pdu9,0.756
16870,1012800000000,pdu10,0.765
16871,1012800000000,pdu7,0.719
16872,1012800000000,pdu8,0.724
16873,1012800000000,pdu6,0.738
16874,1012800000000,pdu9,0.755
16875,1013100000000,pdu10,0.76
16876,1013100000000,pdu7,0.715
16877,1013100000000,pdu8,0.72
16878,1013100000000,pdu6,0.734
16879,1013100000000,pdu9,0.752
16880,1013400000000,pdu10,0.749
16881,1013400000000,pdu7,0.708
16882,1013400000000,pdu8,0.713
16883,1013400000000,pdu6,0.724
16884,1013400000000,pdu9,0.744
16885,1013700000000,pdu10,0.729
16886,1013700000000,pdu7,0.694
16887,1013700000000,pdu8,0.698
16888,1013700000000,pdu6,0.706
16889,1013700000000,pdu9,0.725
16890,1014000000000,pdu10,0.71
16891,1014000000000,pdu7,0.679
16892,1014000000000,pdu8,0.685
16893,1014000000000,pdu6,0.689
16894,1014000000000,pdu9,0.705
16895,1014300000000,pdu10,0.696
16896,1014300000000,pdu7,0.668
16897,1014300000000,pdu8,0.674
16898,1014300000000,pdu6,0.674
16899,1014300000000,pdu9,0.691
16900,1014600000000,pdu10,0.695
16901,1014600000000,pdu7,0.668
16902,1014600000000,pdu8,0.674
16903,1014600000000,pdu6,0.672
16904,1014600000000,pdu9,0.689
16905,1014900000000,pdu10,0.696
16906,1014900000000,pdu7,0.666
16907,1014900000000,pdu8,0.673
16908,1014900000000,pdu6,0.67
16909,1014900000000,pdu9,0.688
16910,1015200000000,pdu10,0.699
16911,1015200000000,pdu7,0.669
16912,1015200000000,pdu8,0.677
16913,1015200000000,pdu6,0.674
16914,1015200000000,pdu9,0.692
16915,1015500000000,pdu10,0.697
16916,1015500000000,pdu7,0.67
16917,1015500000000,pdu8,0.676
16918,1015500000000,pdu6,0.674
16919,1015500000000,pdu9,0.692
16920,1015800000000,pdu10,0.698
16921,1015800000000,pdu7,0.672
16922,1015800000000,pdu8,0.679
16923,1015800000000,pdu6,0.677
16924,1015800000000,pdu9,0.693
16925,1016100000000,pdu10,0.7
16926,1016100000000,pdu7,0.673
16927,1016100000000,pdu8,0.68
16928,1016100000000,pdu6,0.68
16929,1016100000000,pdu9,0.696
16930,1016400000000,pdu10,0.701
16931,1016400000000,pdu7,0.674
16932,1016400000000,pdu8,0.681
16933,1016400000000,pdu6,0.681
16934,1016400000000,pdu9,0.697
16935,1016700000000,pdu10,0.702
16936,1016700000000,pdu7,0.677
16937,1016700000000,pdu8,0.682
16938,1016700000000,pdu6,0.683
16939,1016700000000,pdu9,0.7
16940,1017000000000,pdu10,0.703
16941,1017000000000,pdu7,0.676
16942,1017000000000,pdu8,0.682
16943,1017000000000,pdu6,0.685
16944,1017000000000,pdu9,0.7
16945,1017300000000,pdu10,0.712
16946,1017300000000,pdu7,0.682
16947,1017300000000,pdu8,0.687
16948,1017300000000,pdu6,0.69
16949,1017300000000,pdu9,0.708
16950,1017600000000,pdu10,0.726
16951,1017600000000,pdu7,0.691
16952,1017600000000,pdu8,0.695
16953,1017600000000,pdu6,0.704
16954,1017600000000,pdu9,0.72
16955,1017900000000,pdu10,0.726
16956,1017900000000,pdu7,0.691
16957,1017900000000,pdu8,0.696
16958,1017900000000,pdu6,0.704
16959,1017900000000,pdu9,0.72
16960,1018200000000,pdu10,0.722
16961,1018200000000,pdu7,0.687
16962,1018200000000,pdu8,0.693
16963,1018200000000,pdu6,0.699
16964,1018200000000,pdu9,0.716
16965,1018500000000,pdu10,0.713
16966,1018500000000,pdu7,0.682
16967,1018500000000,pdu8,0.687
16968,1018500000000,pdu6,0.694
16969,1018500000000,pdu9,0.708
16970,1018800000000,pdu10,0.705
16971,1018800000000,pdu7,0.677
16972,1018800000000,pdu8,0.682
16973,1018800000000,pdu6,0.688
16974,1018800000000,pdu9,0.702
16975,1019100000000,pdu10,0.712
16976,1019100000000,pdu7,0.685
16977,1019100000000,pdu8,0.688
16978,1019100000000,pdu6,0.694
16979,1019100000000,pdu9,0.71
16980,1019400000000,pdu10,0.715
16981,1019400000000,pdu7,0.689
16982,1019400000000,pdu8,0.693
16983,1019400000000,pdu6,0.699
16984,1019400000000,pdu9,0.713
16985,1019700000000,pdu10,0.736
16986,1019700000000,pdu7,0.704
16987,1019700000000,pdu8,0.708
16988,1019700000000,pdu6,0.716
16989,1019700000000,pdu9,0.733
16990,1020000000000,pdu10,0.76
16991,1020000000000,pdu7,0.719
16992,1020000000000,pdu8,0.724
16993,1020000000000,pdu6,0.736
16994,1020000000000,pdu9,0.755
16995,1020300000000,pdu10,0.774
16996,1020300000000,pdu7,0.731
16997,1020300000000,pdu8,0.734
16998,1020300000000,pdu6,0.752
16999,1020300000000,pdu9,0.769
17000,1020600000000,pdu10,0.778
17001,1020600000000,pdu7,0.734
17002,1020600000000,pdu8,0.737
17003,1020600000000,pdu6,0.756
17004,1020600000000,pdu9,0.773
17005,1020900000000,pdu10,0.778
17006,1020900000000,pdu7,0.734
17007,1020900000000,pdu8,0.736
17008,1020900000000,pdu6,0.758
17009,1020900000000,pdu9,0.773
17010,1021200000000,pdu10,0.78
17011,1021200000000,pdu7,0.734
17012,1021200000000,pdu8,0.736
17013,1021200000000,pdu6,0.757
17014,1021200000000,pdu9,0.774
17015,1021500000000,pdu10,0.773
17016,1021500000000,pdu7,0.729
17017,1021500000000,pdu8,0.733
17018,1021500000000,pdu6,0.75
17019,1021500000000,pdu9,0.768
17020,1021800000000,pdu10,0.756
17021,1021800000000,pdu7,0.713
17022,1021800000000,pdu8,0.718
17023,1021800000000,pdu6,0.732
17024,1021800000000,pdu9,0.75
17025,1022100000000,pdu10,0.738
17026,1022100000000,pdu7,0.7
17027,1022100000000,pdu8,0.703
17028,1022100000000,pdu6,0.715
17029,1022100000000,pdu9,0.732
17030,1022400000000,pdu10,0.728
17031,1022400000000,pdu7,0.692
17032,1022400000000,pdu8,0.693
17033,1022400000000,pdu6,0.706
17034,1022400000000,pdu9,0.722
17035,1022700000000,pdu10,0.73
17036,1022700000000,pdu7,0.696
17037,1022700000000,pdu8,0.694
17038,1022700000000,pdu6,0.71
17039,1022700000000,pdu9,0.723
17040,1023000000000,pdu10,0.738
17041,1023000000000,pdu7,0.704
17042,1023000000000,pdu8,0.702
17043,1023000000000,pdu6,0.72
17044,1023000000000,pdu9,0.732
17045,1023300000000,pdu10,0.739
17046,1023300000000,pdu7,0.704
17047,1023300000000,pdu8,0.703
17048,1023300000000,pdu6,0.721
17049,1023300000000,pdu9,0.733
17050,1023600000000,pdu10,0.735
17051,1023600000000,pdu7,0.701
17052,1023600000000,pdu8,0.7
17053,1023600000000,pdu6,0.717
17054,1023600000000,pdu9,0.729
17055,1023900000000,pdu10,0.739
17056,1023900000000,pdu7,0.705
17057,1023900000000,pdu8,0.703
17058,1023900000000,pdu6,0.721
17059,1023900000000,pdu9,0.733
17060,1024200000000,pdu10,0.74
17061,1024200000000,pdu7,0.704
17062,1024200000000,pdu8,0.703
17063,1024200000000,pdu6,0.721
17064,1024200000000,pdu9,0.734
17065,1024500000000,pdu10,0.738
17066,1024500000000,pdu7,0.702
17067,1024500000000,pdu8,0.702
17068,1024500000000,pdu6,0.719
17069,1024500000000,pdu9,0.732
17070,1024800000000,pdu10,0.738
17071,1024800000000,pdu7,0.7
17072,1024800000000,pdu8,0.701
17073,1024800000000,pdu6,0.718
17074,1024800000000,pdu9,0.731
17075,1025100000000,pdu10,0.736
17076,1025100000000,pdu7,0.698
17077,1025100000000,pdu8,0.698
17078,1025100000000,pdu6,0.715
17079,1025100000000,pdu9,0.728
17080,1025400000000,pdu10,0.734
17081,1025400000000,pdu7,0.698
17082,1025400000000,pdu8,0.698
17083,1025400000000,pdu6,0.714
17084,1025400000000,pdu9,0.728
17085,1025700000000,pdu10,0.741
17086,1025700000000,pdu7,0.704
17087,1025700000000,pdu8,0.703
17088,1025700000000,pdu6,0.722
17089,1025700000000,pdu9,0.733
17090,1026000000000,pdu10,0.746
17091,1026000000000,pdu7,0.709
17092,1026000000000,pdu8,0.707
17093,1026000000000,pdu6,0.727
17094,1026000000000,pdu9,0.738
17095,1026300000000,pdu10,0.744
17096,1026300000000,pdu7,0.706
17097,1026300000000,pdu8,0.706
17098,1026300000000,pdu6,0.724
17099,1026300000000,pdu9,0.736
17100,1026600000000,pdu10,0.741
17101,1026600000000,pdu7,0.702
17102,1026600000000,pdu8,0.703
17103,1026600000000,pdu6,0.72
17104,1026600000000,pdu9,0.733
17105,1026900000000,pdu10,0.743
17106,1026900000000,pdu7,0.704
17107,1026900000000,pdu8,0.706
17108,1026900000000,pdu6,0.72
17109,1026900000000,pdu9,0.737
17110,1027200000000,pdu10,0.755
17111,1027200000000,pdu7,0.712
17112,1027200000000,pdu8,0.716
17113,1027200000000,pdu6,0.731
17114,1027200000000,pdu9,0.749
17115,1027500000000,pdu10,0.762
17116,1027500000000,pdu7,0.717
17117,1027500000000,pdu8,0.721
17118,1027500000000,pdu6,0.738
17119,1027500000000,pdu9,0.754
17120,1027800000000,pdu10,0.767
17121,1027800000000,pdu7,0.719
17122,1027800000000,pdu8,0.725
17123,1027800000000,pdu6,0.741
17124,1027800000000,pdu9,0.759
17125,1028100000000,pdu10,0.772
17126,1028100000000,pdu7,0.723
17127,1028100000000,pdu8,0.729
17128,1028100000000,pdu6,0.746
17129,1028100000000,pdu9,0.764
17130,1028400000000,pdu10,0.771
17131,1028400000000,pdu7,0.723
17132,1028400000000,pdu8,0.729
17133,1028400000000,pdu6,0.745
17134,1028400000000,pdu9,0.764
17135,1028700000000,pdu10,0.768
17136,1028700000000,pdu7,0.719
17137,1028700000000,pdu8,0.725
17138,1028700000000,pdu6,0.741
17139,1028700000000,pdu9,0.76
17140,1029000000000,pdu10,0.766
17141,1029000000000,pdu7,0.718
17142,1029000000000,pdu8,0.722
17143,1029000000000,pdu6,0.741
17144,1029000000000,pdu9,0.758
17145,1029300000000,pdu10,0.763
17146,1029300000000,pdu7,0.713
17147,1029300000000,pdu8,0.72
17148,1029300000000,pdu6,0.736
17149,1029300000000,pdu9,0.755
17150,1029600000000,pdu10,0.761
17151,1029600000000,pdu7,0.713
17152,1029600000000,pdu8,0.719
17153,1029600000000,pdu6,0.736
17154,1029600000000,pdu9,0.753
17155,1029900000000,pdu10,0.761
17156,1029900000000,pdu7,0.714
17157,1029900000000,pdu8,0.719
17158,1029900000000,pdu6,0.737
17159,1029900000000,pdu9,0.753
17160,1030200000000,pdu10,0.764
17161,1030200000000,pdu7,0.715
17162,1030200000000,pdu8,0.721
17163,1030200000000,pdu6,0.739
17164,1030200000000,pdu9,0.756
17165,1030500000000,pdu10,0.761
17166,1030500000000,pdu7,0.713
17167,1030500000000,pdu8,0.719
17168,1030500000000,pdu6,0.737
17169,1030500000000,pdu9,0.753
17170,1030800000000,pdu10,0.756
17171,1030800000000,pdu7,0.712
17172,1030800000000,pdu8,0.715
17173,1030800000000,pdu6,0.734
17174,1030800000000,pdu9,0.748
17175,1031100000000,pdu10,0.758
17176,1031100000000,pdu7,0.714
17177,1031100000000,pdu8,0.717
17178,1031100000000,pdu6,0.737
17179,1031100000000,pdu9,0.75
17180,1031400000000,pdu10,0.755
17181,1031400000000,pdu7,0.711
17182,1031400000000,pdu8,0.715
17183,1031400000000,pdu6,0.734
17184,1031400000000,pdu9,0.748
17185,1031700000000,pdu10,0.754
17186,1031700000000,pdu7,0.712
17187,1031700000000,pdu8,0.714
17188,1031700000000,pdu6,0.732
17189,1031700000000,pdu9,0.746
17190,1032000000000,pdu10,0.75
17191,1032000000000,pdu7,0.707
17192,1032000000000,pdu8,0.711
17193,1032000000000,pdu6,0.726
17194,1032000000000,pdu9,0.743
17195,1032300000000,pdu10,0.746
17196,1032300000000,pdu7,0.703
17197,1032300000000,pdu8,0.707
17198,1032300000000,pdu6,0.722
17199,1032300000000,pdu9,0.739
17200,1032600000000,pdu10,0.747
17201,1032600000000,pdu7,0.703
17202,1032600000000,pdu8,0.708
17203,1032600000000,pdu6,0.723
17204,1032600000000,pdu9,0.741
17205,1032900000000,pdu10,0.753
17206,1032900000000,pdu7,0.708
17207,1032900000000,pdu8,0.714
17208,1032900000000,pdu6,0.728
17209,1032900000000,pdu9,0.747
17210,1033200000000,pdu10,0.749
17211,1033200000000,pdu7,0.702
17212,1033200000000,pdu8,0.712
17213,1033200000000,pdu6,0.723
17214,1033200000000,pdu9,0.742
17215,1033500000000,pdu10,0.74
17216,1033500000000,pdu7,0.693
17217,1033500000000,pdu8,0.705
17218,1033500000000,pdu6,0.713
17219,1033500000000,pdu9,0.734
17220,1033800000000,pdu10,0.74
17221,1033800000000,pdu7,0.694
17222,1033800000000,pdu8,0.705
17223,1033800000000,pdu6,0.713
17224,1033800000000,pdu9,0.733
17225,1034100000000,pdu10,0.734
17226,1034100000000,pdu7,0.689
17227,1034100000000,pdu8,0.7
17228,1034100000000,pdu6,0.706
17229,1034100000000,pdu9,0.727
17230,1034400000000,pdu10,0.722
17231,1034400000000,pdu7,0.681
17232,1034400000000,pdu8,0.69
17233,1034400000000,pdu6,0.697
17234,1034400000000,pdu9,0.716
17235,1034700000000,pdu10,0.717
17236,1034700000000,pdu7,0.678
17237,1034700000000,pdu8,0.685
17238,1034700000000,pdu6,0.693
17239,1034700000000,pdu9,0.709
17240,1035000000000,pdu10,0.718
17241,1035000000000,pdu7,0.679
17242,1035000000000,pdu8,0.687
17243,1035000000000,pdu6,0.693
17244,1035000000000,pdu9,0.71
17245,1035300000000,pdu10,0.715
17246,1035300000000,pdu7,0.675
17247,1035300000000,pdu8,0.684
17248,1035300000000,pdu6,0.687
17249,1035300000000,pdu9,0.707
17250,1035600000000,pdu10,0.722
17251,1035600000000,pdu7,0.681
17252,1035600000000,pdu8,0.69
17253,1035600000000,pdu6,0.695
17254,1035600000000,pdu9,0.716
17255,1035900000000,pdu10,0.731
17256,1035900000000,pdu7,0.689
17257,1035900000000,pdu8,0.697
17258,1035900000000,pdu6,0.706
17259,1035900000000,pdu9,0.725
17260,1036200000000,pdu10,0.726
17261,1036200000000,pdu7,0.684
17262,1036200000000,pdu8,0.694
17263,1036200000000,pdu6,0.702
17264,1036200000000,pdu9,0.719
17265,1036500000000,pdu10,0.722
17266,1036500000000,pdu7,0.681
17267,1036500000000,pdu8,0.69
17268,1036500000000,pdu6,0.697
17269,1036500000000,pdu9,0.715
17270,1036800000000,pdu10,0.727
17271,1036800000000,pdu7,0.685
17272,1036800000000,pdu8,0.694
17273,1036800000000,pdu6,0.701
17274,1036800000000,pdu9,0.721
17275,1037100000000,pdu10,0.732
17276,1037100000000,pdu7,0.689
17277,1037100000000,pdu8,0.699
17278,1037100000000,pdu6,0.706
17279,1037100000000,pdu9,0.727
17280,1037400000000,pdu10,0.729
17281,1037400000000,pdu7,0.689
17282,1037400000000,pdu8,0.697
17283,1037400000000,pdu6,0.708
17284,1037400000000,pdu9,0.724
17285,1037700000000,pdu10,0.73
17286,1037700000000,pdu7,0.69
17287,1037700000000,pdu8,0.696
17288,1037700000000,pdu6,0.711
17289,1037700000000,pdu9,0.725
17290,1038000000000,pdu10,0.736
17291,1038000000000,pdu7,0.691
17292,1038000000000,pdu8,0.701
17293,1038000000000,pdu6,0.715
17294,1038000000000,pdu9,0.731
17295,1038300000000,pdu10,0.742
17296,1038300000000,pdu7,0.694
17297,1038300000000,pdu8,0.706
17298,1038300000000,pdu6,0.717
17299,1038300000000,pdu9,0.737
17300,1038600000000,pdu10,0.739
17301,1038600000000,pdu7,0.692
17302,1038600000000,pdu8,0.705
17303,1038600000000,pdu6,0.715
17304,1038600000000,pdu9,0.733
17305,1038900000000,pdu10,0.734
17306,1038900000000,pdu7,0.689
17307,1038900000000,pdu8,0.702
17308,1038900000000,pdu6,0.713
17309,1038900000000,pdu9,0.73
17310,1039200000000,pdu10,0.728
17311,1039200000000,pdu7,0.687
17312,1039200000000,pdu8,0.698
17313,1039200000000,pdu6,0.71
17314,1039200000000,pdu9,0.724
17315,1039500000000,pdu10,0.727
17316,1039500000000,pdu7,0.686
17317,1039500000000,pdu8,0.696
17318,1039500000000,pdu6,0.709
17319,1039500000000,pdu9,0.722
17320,1039800000000,pdu10,0.724
17321,1039800000000,pdu7,0.685
17322,1039800000000,pdu8,0.693
17323,1039800000000,pdu6,0.707
17324,1039800000000,pdu9,0.719
17325,1040100000000,pdu10,0.717
17326,1040100000000,pdu7,0.679
17327,1040100000000,pdu8,0.686
17328,1040100000000,pdu6,0.699
17329,1040100000000,pdu9,0.712
17330,1040400000000,pdu10,0.709
17331,1040400000000,pdu7,0.672
17332,1040400000000,pdu8,0.679
17333,1040400000000,pdu6,0.691
17334,1040400000000,pdu9,0.704
17335,1040700000000,pdu10,0.707
17336,1040700000000,pdu7,0.669
17337,1040700000000,pdu8,0.676
17338,1040700000000,pdu6,0.687
17339,1040700000000,pdu9,0.702
17340,1041000000000,pdu10,0.698
17341,1041000000000,pdu7,0.664
17342,1041000000000,pdu8,0.67
17343,1041000000000,pdu6,0.682
17344,1041000000000,pdu9,0.692
17345,1041300000000,pdu10,0.694
17346,1041300000000,pdu7,0.66
17347,1041300000000,pdu8,0.667
17348,1041300000000,pdu6,0.677
17349,1041300000000,pdu9,0.686
17350,1041600000000,pdu10,0.699
17351,1041600000000,pdu7,0.665
17352,1041600000000,pdu8,0.673
17353,1041600000000,pdu6,0.682
17354,1041600000000,pdu9,0.692
17355,1041900000000,pdu10,0.702
17356,1041900000000,pdu7,0.667
17357,1041900000000,pdu8,0.675
17358,1041900000000,pdu6,0.687
17359,1041900000000,pdu9,0.694
17360,1042200000000,pdu10,0.71
17361,1042200000000,pdu7,0.674
17362,1042200000000,pdu8,0.681
17363,1042200000000,pdu6,0.693
17364,1042200000000,pdu9,0.702
17365,1042500000000,pdu10,0.711
17366,1042500000000,pdu7,0.676
17367,1042500000000,pdu8,0.684
17368,1042500000000,pdu6,0.694
17369,1042500000000,pdu9,0.706
17370,1042800000000,pdu10,0.719
17371,1042800000000,pdu7,0.681
17372,1042800000000,pdu8,0.691
17373,1042800000000,pdu6,0.7
17374,1042800000000,pdu9,0.714
17375,1043100000000,pdu10,0.725
17376,1043100000000,pdu7,0.687
17377,1043100000000,pdu8,0.696
17378,1043100000000,pdu6,0.705
17379,1043100000000,pdu9,0.721
17380,1043400000000,pdu10,0.729
17381,1043400000000,pdu7,0.688
17382,1043400000000,pdu8,0.699
17383,1043400000000,pdu6,0.708
17384,1043400000000,pdu9,0.725
17385,1043700000000,pdu10,0.737
17386,1043700000000,pdu7,0.694
17387,1043700000000,pdu8,0.706
17388,1043700000000,pdu6,0.715
17389,1043700000000,pdu9,0.733
17390,1044000000000,pdu10,0.735
17391,1044000000000,pdu7,0.69
17392,1044000000000,pdu8,0.704
17393,1044000000000,pdu6,0.712
17394,1044000000000,pdu9,0.73
17395,1044300000000,pdu10,0.734
17396,1044300000000,pdu7,0.691
17397,1044300000000,pdu8,0.704
17398,1044300000000,pdu6,0.71
17399,1044300000000,pdu9,0.73
17400,1044600000000,pdu10,0.738
17401,1044600000000,pdu7,0.693
17402,1044600000000,pdu8,0.708
17403,1044600000000,pdu6,0.715
17404,1044600000000,pdu9,0.736
17405,1044900000000,pdu10,0.74
17406,1044900000000,pdu7,0.695
17407,1044900000000,pdu8,0.71
17408,1044900000000,pdu6,0.716
17409,1044900000000,pdu9,0.738
17410,1045200000000,pdu10,0.739
17411,1045200000000,pdu7,0.694
17412,1045200000000,pdu8,0.709
17413,1045200000000,pdu6,0.714
17414,1045200000000,pdu9,0.736
17415,1045500000000,pdu10,0.737
17416,1045500000000,pdu7,0.693
17417,1045500000000,pdu8,0.706
17418,1045500000000,pdu6,0.712
17419,1045500000000,pdu9,0.734
17420,1045800000000,pdu10,0.734
17421,1045800000000,pdu7,0.692
17422,1045800000000,pdu8,0.705
17423,1045800000000,pdu6,0.712
17424,1045800000000,pdu9,0.732
17425,1046100000000,pdu10,0.731
17426,1046100000000,pdu7,0.689
17427,1046100000000,pdu8,0.702
17428,1046100000000,pdu6,0.708
17429,1046100000000,pdu9,0.727
17430,1046400000000,pdu10,0.732
17431,1046400000000,pdu7,0.69
17432,1046400000000,pdu8,0.702
17433,1046400000000,pdu6,0.708
17434,1046400000000,pdu9,0.728
17435,1046700000000,pdu10,0.733
17436,1046700000000,pdu7,0.691
17437,1046700000000,pdu8,0.702
17438,1046700000000,pdu6,0.708
17439,1046700000000,pdu9,0.728
17440,1047000000000,pdu10,0.73
17441,1047000000000,pdu7,0.687
17442,1047000000000,pdu8,0.698
17443,1047000000000,pdu6,0.704
17444,1047000000000,pdu9,0.725
17445,1047300000000,pdu10,0.73
17446,1047300000000,pdu7,0.687
17447,1047300000000,pdu8,0.698
17448,1047300000000,pdu6,0.704
17449,1047300000000,pdu9,0.725
17450,1047600000000,pdu10,0.733
17451,1047600000000,pdu7,0.69
17452,1047600000000,pdu8,0.699
17453,1047600000000,pdu6,0.71
17454,1047600000000,pdu9,0.726
17455,1047900000000,pdu10,0.736
17456,1047900000000,pdu7,0.692
17457,1047900000000,pdu8,0.702
17458,1047900000000,pdu6,0.714
17459,1047900000000,pdu9,0.729
17460,1048200000000,pdu10,0.743
17461,1048200000000,pdu7,0.697
17462,1048200000000,pdu8,0.706
17463,1048200000000,pdu6,0.719
17464,1048200000000,pdu9,0.735
17465,1048500000000,pdu10,0.75
17466,1048500000000,pdu7,0.702
17467,1048500000000,pdu8,0.711
17468,1048500000000,pdu6,0.726
17469,1048500000000,pdu9,0.743
17470,1048800000000,pdu10,0.752
17471,1048800000000,pdu7,0.703
17472,1048800000000,pdu8,0.712
17473,1048800000000,pdu6,0.728
17474,1048800000000,pdu9,0.745
17475,1049100000000,pdu10,0.751
17476,1049100000000,pdu7,0.701
17477,1049100000000,pdu8,0.71
17478,1049100000000,pdu6,0.727
17479,1049100000000,pdu9,0.744
17480,1049400000000,pdu10,0.747
17481,1049400000000,pdu7,0.699
17482,1049400000000,pdu8,0.707
17483,1049400000000,pdu6,0.723
17484,1049400000000,pdu9,0.741
17485,1049700000000,pdu10,0.748
17486,1049700000000,pdu7,0.701
17487,1049700000000,pdu8,0.709
17488,1049700000000,pdu6,0.726
17489,1049700000000,pdu9,0.742
17490,1050000000000,pdu10,0.738
17491,1050000000000,pdu7,0.692
17492,1050000000000,pdu8,0.701
17493,1050000000000,pdu6,0.715
17494,1050000000000,pdu9,0.732
17495,1050300000000,pdu10,0.73
17496,1050300000000,pdu7,0.686
17497,1050300000000,pdu8,0.695
17498,1050300000000,pdu6,0.707
17499,1050300000000,pdu9,0.724
17500,1050600000000,pdu10,0.725
17501,1050600000000,pdu7,0.681
17502,1050600000000,pdu8,0.69
17503,1050600000000,pdu6,0.701
17504,1050600000000,pdu9,0.718
17505,1050900000000,pdu10,0.729
17506,1050900000000,pdu7,0.685
17507,1050900000000,pdu8,0.694
17508,1050900000000,pdu6,0.705
17509,1050900000000,pdu9,0.723
17510,1051200000000,pdu10,0.73
17511,1051200000000,pdu7,0.687
17512,1051200000000,pdu8,0.695
17513,1051200000000,pdu6,0.706
17514,1051200000000,pdu9,0.723
17515,1051500000000,pdu10,0.731
